"","x"
"1",0.0296692214906216
"2",0.0296127740293741
"3",0.0296400524675846
"4",0.0295795518904924
"5",0.0367487110197544
"6",0.0367487110197544
"7",0.0367487110197544
"8",0.0367487110197544
"9",0.029595760628581
"10",0.029595760628581
"11",0.029595760628581
"12",0.029595760628581
"13",0.029595760628581
"14",0.029595760628581
"15",0.029595760628581
"16",0.029595760628581
"17",0.029595760628581
"18",0.0295491293072701
"19",0.0292925201356411
"20",0.0342927724123001
"21",0.0293177012354136
"22",0.0294944178313017
"23",0.0343871042132378
"24",0.0343871042132378
"25",0.0294944178313017
"26",0.0294571854174137
"27",0.0294571854174137
"28",0.0294571854174137
"29",0.029412928968668
"30",0.0294571854174137
"31",0.0344069935381413
"32",0.0296238847076893
"33",0.0293721593916416
"34",0.0293721593916416
"35",0.0293721593916416
"36",0.0293721593916416
"37",0.0293721593916416
"38",0.0293721593916416
"39",0.0293721593916416
"40",0.0344860702753067
"41",0.0293721593916416
"42",0.0293721593916416
"43",0.0293721593916416
"44",0.0293721593916416
"45",0.0293721593916416
"46",0.0293721593916416
"47",0.0293721593916416
"48",0.0293721593916416
"49",0.0293721593916416
"50",0.0293721593916416
"51",0.0290800239890814
"52",0.0293721593916416
"53",0.0289849415421486
"54",0.0289849415421486
"55",0.0293357539921999
"56",0.0354297570884228
"57",0.0293357539921999
"58",0.0292684789747
"59",0.0292684789747
"60",0.0292684789747
"61",0.0292684789747
"62",0.0290360003709793
"63",0.033212848007679
"64",0.033212848007679
"65",0.03223866969347
"66",0.03223866969347
"67",0.03223866969347
"68",0.0330177620053291
"69",0.0330177620053291
"70",0.0346799194812775
"71",0.0346799194812775
"72",0.0346799194812775
"73",0.0373537912964821
"74",0.0373537912964821
"75",0.0277982894331217
"76",0.0280664078891277
"77",0.0277982894331217
"78",0.0277982894331217
"79",0.0277982894331217
"80",0.0348718129098415
"81",0.0348718129098415
"82",0.0348718129098415
"83",0.0348718129098415
"84",0.0348718129098415
"85",0.0342396572232246
"86",0.0348718129098415
"87",0.0348718129098415
"88",0.0348718129098415
"89",0.0348718129098415
"90",0.0348718129098415
"91",0.0348718129098415
"92",0.0276576150208712
"93",0.0277224704623222
"94",0.0350644439458847
"95",0.0350644439458847
"96",0.0350644439458847
"97",0.0350644439458847
"98",0.0350644439458847
"99",0.0350644439458847
"100",0.0350644439458847
"101",0.0350644439458847
"102",0.0350644439458847
"103",0.0352655313909054
"104",0.0352655313909054
"105",0.0352655313909054
"106",0.0352655313909054
"107",0.0352655313909054
"108",0.0352655313909054
"109",0.0352655313909054
"110",0.0352655313909054
"111",0.0352655313909054
"112",0.0352655313909054
"113",0.0352655313909054
"114",0.0352655313909054
"115",0.0352655313909054
"116",0.0352655313909054
"117",0.0352655313909054
"118",0.0352655313909054
"119",0.0352655313909054
"120",0.0352655313909054
"121",0.0352655313909054
"122",0.0352655313909054
"123",0.0356767363846302
"124",0.0356767363846302
"125",0.0363949276506901
"126",0.0370720997452736
"127",0.0363949276506901
"128",0.0370720997452736
"129",0.0363949276506901
"130",0.0352655313909054
"131",0.0352655313909054
"132",0.0352655313909054
"133",0.0354639068245888
"134",0.0354639068245888
"135",0.0354639068245888
"136",0.0354639068245888
"137",0.0359430313110352
"138",0.0359430313110352
"139",0.0359430313110352
"140",0.0359430313110352
"141",0.0359430313110352
"142",0.0359430313110352
"143",0.0354639068245888
"144",0.0354639068245888
"145",0.0354639068245888
"146",0.0359430313110352
"147",0.0359430313110352
"148",0.0359430313110352
"149",0.0359430313110352
"150",0.0359430313110352
"151",0.0359430313110352
"152",0.0354639068245888
"153",0.0359430313110352
"154",0.0359430313110352
"155",0.0362353920936584
"156",0.0362353920936584
"157",0.0362353920936584
"158",0.0362353920936584
"159",0.0362353920936584
"160",0.0358169116079807
"161",0.0358169116079807
"162",0.0358169116079807
"163",0.0358169116079807
"164",0.0358169116079807
"165",0.0358169116079807
"166",0.0358169116079807
"167",0.0358169116079807
"168",0.0358169116079807
"169",0.0358169116079807
"170",0.0358169116079807
"171",0.0358169116079807
"172",0.031223114579916
"173",0.0360109284520149
"174",0.0360109284520149
"175",0.0358169116079807
"176",0.0358169116079807
"177",0.0358169116079807
"178",0.0358169116079807
"179",0.0358169116079807
"180",0.0360109284520149
"181",0.0360109284520149
"182",0.0360109284520149
"183",0.0364690199494362
"184",0.0364690199494362
"185",0.0360109284520149
"186",0.0358169116079807
"187",0.0358169116079807
"188",0.0358169116079807
"189",0.0358169116079807
"190",0.0357821360230446
"191",0.0332618393003941
"192",0.0357821360230446
"193",0.0357821360230446
"194",0.0273588411509991
"195",0.0275406800210476
"196",0.0282544903457165
"197",0.025925125926733
"198",0.025925125926733
"199",0.0277917571365833
"200",0.0328277759253979
"201",0.0328277759253979
"202",0.031165424734354
"203",0.0317483134567738
"204",0.0315894894301891
"205",0.0320837385952473
"206",0.0323088690638542
"207",0.032203983515501
"208",0.032203983515501
"209",0.0319771692156792
